NO_ASET,SUB_ASET,NO_ITEM,RINCIAN,NO_POLIS,TGL_POLIS,PREMI,KETERANGAN_ASURANSI,ALASAN_ASURANSI,CREATED_BY,CREATED_ON,MODIFIED_BY,MODIFIED_ON,STATUS,PERIODE,TAHUN,NO_ASURANSI,SCAN
120507000064,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000837,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000092,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000753,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000093,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000752,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000750,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000100,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000748,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000102,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000725,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000105,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000724,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000106,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000119,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000682,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000681,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000680,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000679,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000678,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000677,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000676,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000675,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000674,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000673,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000672,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000671,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000670,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000669,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120502002177,0,1,Civil Engineering Complleted Risks (CECR),0906.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),6123859975,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS CECR PT PELINDO REGIONAL 4_compressed20231127112403.pdf
120506002248,0,1,Eartquake (EQ),0102.23.001.4.00001-8/00,Fri Feb 17 2023 00:00:00 GMT+0700 (Western Indonesia Time),434784640,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,2,storage/dokumen_polis/PSAGBI_compressed20231127095819.pdf
120506001113,0,1,Civil Engineering Complleted Risks (CECR),0906.23.003.4.00001-7/00,Thu Jan 26 2023 00:00:00 GMT+0700 (Western Indonesia Time),4683406068,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - CECR2023020920231127105857.pdf
120506001112,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120502001928,0,1,Civil Engineering Complleted Risks (CECR),0906.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),6123859975,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS CECR PT PELINDO REGIONAL 4_compressed20231127112403.pdf
120506002250,0,1,Eartquake (EQ),0102.23.001.4.00001-8/00,Fri Feb 17 2023 00:00:00 GMT+0700 (Western Indonesia Time),434784640,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/PSAGBI_compressed20231127095819.pdf
120506002251,0,1,Property All Risks (PAR),0103.23.001.4.00001-8/00,Fri Feb 03 2023 00:00:00 GMT+0700 (Western Indonesia Time),347827712,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/PAR_compressed20231127095202.pdf
120506002246,0,1,Property All Risks (PAR),0103.23.001.4.00001-8/00,Fri Feb 03 2023 00:00:00 GMT+0700 (Western Indonesia Time),347827712,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,2,storage/dokumen_polis/PAR_compressed20231127095202.pdf
120506002247,0,1,Eartquake (EQ),0102.23.001.4.00001-8/00,Fri Feb 17 2023 00:00:00 GMT+0700 (Western Indonesia Time),434784640,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/PSAGBI_compressed20231127095819.pdf
120506002252,0,1,Property All Risks (PAR),0103.23.001.4.00001-8/00,Fri Feb 03 2023 00:00:00 GMT+0700 (Western Indonesia Time),347827712,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/PAR_compressed20231127095202.pdf
120507000624,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000623,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000622,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000621,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000610,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000609,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000131,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000130,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000129,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000128,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000127,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000126,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000125,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000124,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000086,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000004,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000941,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000010,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000011,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000076,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000940,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000840,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,karena asset tidak didalam gedung,,,,,1,6,2023,1,
120507000090,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000838,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000114,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000711,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000685,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000665,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000664,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000663,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000662,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000661,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000660,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000659,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000658,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000657,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000650,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
120507000649,0,1,Property All Risks (PAR),0103.23.003.4.00001-7/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),2310273233,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - PAR20230209_compressed20231127105016.pdf
